unit,time,predicted_RUL
43,128,132.65
43,129,131.73
43,130,119.28
43,131,128.82
43,132,117.98
43,133,135.48
43,134,120.03
43,135,134.17
43,136,129.0
43,137,132.44
43,138,146.49
43,139,121.5
43,140,144.09
43,141,134.0
43,142,134.66
43,143,130.39
43,144,135.02
43,145,130.55
43,146,124.79
43,147,127.39
43,148,125.99
43,149,127.5
43,150,130.58
43,151,118.12
43,152,113.09
43,153,128.78
43,154,148.58
43,155,137.16
43,156,128.01
43,157,121.54
43,158,126.83
43,159,124.48
43,160,113.54
43,161,115.85
43,162,112.67
43,163,111.73
43,164,115.74
43,165,108.35
43,166,102.58
43,167,111.9
43,168,108.19
43,169,98.89
43,170,110.02
43,171,107.48
43,172,72.58
44,5,142.82
44,6,143.04
44,7,153.87
44,8,171.85
44,9,149.26
44,10,140.92
44,11,139.04
44,12,129.92
44,13,137.98
44,14,133.46
44,15,149.98
44,16,123.93
44,17,130.78
44,18,134.82
44,19,147.29
44,20,143.75
44,21,150.97
44,22,133.51
44,23,137.77
44,24,191.22
44,25,178.86
44,26,166.57
44,27,193.81
44,28,159.04
44,29,158.61
44,30,156.68
44,31,174.63
44,32,132.67
44,33,136.74
44,34,142.75
44,35,154.75
44,36,150.76
44,37,161.38
44,38,168.06
44,39,151.9
44,40,149.39
44,41,148.08
44,42,141.0
44,43,142.64
44,44,155.56
44,45,148.58
44,46,173.77
44,47,147.49
44,48,148.3
44,49,140.88
44,50,143.14
44,51,127.4
44,52,130.55
44,53,139.69
44,54,143.43
45,5,111.25
45,6,107.89
45,7,101.19
45,8,116.92
45,9,128.68
45,10,122.12
45,11,125.71
45,12,132.64
45,13,140.88
45,14,126.98
45,15,123.18
45,16,129.75
45,17,141.79
45,18,124.67
45,19,129.6
45,20,126.62
45,21,112.06
45,22,106.76
45,23,118.39
45,24,159.37
45,25,126.83
45,26,114.11
45,27,108.48
45,28,104.8
45,29,107.47
45,30,109.55
45,31,109.04
45,32,111.27
45,33,110.31
45,34,107.49
45,35,114.09
45,36,108.24
45,37,112.74
45,38,112.63
45,39,144.81
45,40,109.6
45,41,113.63
45,42,121.39
45,43,121.08
45,44,122.62
45,45,120.4
45,46,107.09
45,47,102.47
45,48,110.85
45,49,111.15
45,50,108.41
45,51,123.44
45,52,131.29
45,53,115.58
45,54,113.1
45,55,137.12
45,56,143.47
45,57,127.59
45,58,130.8
45,59,132.6
45,60,136.31
45,61,100.69
45,62,103.35
45,63,94.83
45,64,93.77
45,65,93.18
45,66,89.55
45,67,91.87
45,68,97.29
45,69,103.63
45,70,113.34
45,71,110.81
45,72,109.62
45,73,105.98
45,74,120.7
45,75,113.65
45,76,110.06
45,77,104.93
45,78,116.47
45,79,102.55
45,80,115.53
45,81,118.43
45,82,114.26
45,83,102.15
45,84,106.6
45,85,95.54
45,86,97.61
45,87,108.43
45,88,102.71
45,89,104.54
45,90,110.62
45,91,104.26
45,92,105.46
45,93,108.06
45,94,114.87
45,95,110.28
45,96,104.61
45,97,124.76
45,98,108.29
45,99,97.26
45,100,93.03
45,101,100.32
45,102,87.82
45,103,111.47
45,104,117.54
45,105,123.73
45,106,138.99
45,107,119.24
45,108,105.09
45,109,115.05
45,110,92.64
45,111,94.01
45,112,93.01
45,113,105.0
45,114,102.64
45,115,98.06
45,116,107.85
45,117,95.69
45,118,97.05
45,119,92.25
45,120,86.1
45,121,95.12
45,122,92.47
45,123,98.93
45,124,94.32
45,125,84.15
45,126,87.44
45,127,108.04
45,128,102.39
45,129,92.57
45,130,91.47
45,131,80.92
45,132,76.57
45,133,88.33
45,134,88.73
45,135,95.18
45,136,90.1
45,137,96.35
45,138,86.36
45,139,90.15
45,140,92.85
45,141,89.06
45,142,88.74
45,143,95.58
45,144,87.18
45,145,88.84
45,146,90.55
45,147,82.12
45,148,79.11
45,149,86.01
45,150,75.66
45,151,71.14
45,152,67.59
46,5,143.64
46,6,133.16
46,7,151.79
46,8,136.2
46,9,158.22
46,10,154.64
46,11,123.54
46,12,131.88
46,13,121.71
46,14,107.05
46,15,141.97
46,16,120.44
46,17,127.92
46,18,123.81
46,19,145.57
46,20,129.56
46,21,135.53
46,22,141.58
46,23,137.11
46,24,145.21
46,25,132.62
46,26,144.37
46,27,138.72
46,28,130.33
46,29,133.7
46,30,148.01
46,31,154.36
46,32,141.44
46,33,132.83
46,34,129.31
46,35,130.69
46,36,115.64
46,37,122.58
46,38,136.25
46,39,127.94
46,40,97.19
46,41,111.26
46,42,107.08
46,43,102.14
46,44,96.84
46,45,128.28
46,46,145.6
46,47,145.25
46,48,127.02
46,49,162.24
46,50,129.41
46,51,172.0
46,52,175.96
46,53,127.98
46,54,92.73
46,55,100.76
46,56,105.88
46,57,89.74
46,58,96.49
46,59,109.94
46,60,130.12
46,61,114.49
46,62,114.39
46,63,114.49
46,64,131.3
46,65,108.12
46,66,119.12
46,67,98.55
46,68,116.53
46,69,134.2
46,70,140.36
46,71,139.3
46,72,112.53
46,73,108.25
46,74,97.85
46,75,117.01
46,76,125.68
46,77,108.73
46,78,106.08
46,79,105.66
46,80,95.52
46,81,90.4
46,82,107.61
46,83,98.72
46,84,109.83
46,85,95.22
46,86,103.78
46,87,112.05
46,88,118.88
46,89,85.8
46,90,86.24
46,91,93.05
46,92,90.0
46,93,85.57
46,94,85.53
46,95,84.77
46,96,79.68
46,97,72.59
46,98,75.01
46,99,72.51
46,100,73.85
46,101,64.57
46,102,79.62
46,103,80.3
46,104,78.72
46,105,67.94
46,106,77.03
46,107,72.01
46,108,74.31
46,109,75.9
46,110,69.66
46,111,69.2
46,112,69.88
46,113,71.78
46,114,71.68
46,115,58.11
46,116,62.32
46,117,60.42
46,118,61.46
46,119,63.5
46,120,67.9
46,121,67.97
46,122,66.19
46,123,62.07
46,124,69.15
46,125,65.18
46,126,65.89
46,127,61.7
46,128,54.86
46,129,48.27
46,130,48.57
46,131,58.15
46,132,51.44
46,133,56.11
46,134,48.26
46,135,48.67
46,136,44.45
46,137,49.98
46,138,51.28
46,139,46.58
46,140,48.87
46,141,44.67
46,142,47.5
46,143,46.26
46,144,42.97
46,145,40.88
46,146,41.75
47,5,103.56
47,6,119.95
47,7,127.22
47,8,133.18
47,9,138.78
47,10,128.91
47,11,132.66
47,12,129.77
47,13,141.14
47,14,132.36
47,15,140.09
47,16,139.52
47,17,141.33
47,18,144.23
47,19,131.38
47,20,130.24
47,21,137.7
47,22,136.56
47,23,115.27
47,24,132.09
47,25,130.89
47,26,126.64
47,27,138.54
47,28,125.64
47,29,127.03
47,30,125.29
47,31,135.99
47,32,132.41
47,33,139.26
47,34,126.19
47,35,150.33
47,36,158.76
47,37,146.47
47,38,139.21
47,39,152.94
47,40,133.0
47,41,116.53
47,42,113.84
47,43,116.27
47,44,116.68
47,45,121.26
47,46,109.48
47,47,129.29
47,48,135.79
47,49,120.75
47,50,106.51
47,51,134.16
47,52,120.18
47,53,126.22
47,54,134.15
47,55,153.09
47,56,151.74
47,57,133.68
47,58,131.56
47,59,120.94
47,60,112.49
47,61,115.14
47,62,119.21
47,63,130.49
47,64,118.8
47,65,94.98
47,66,96.79
47,67,105.68
47,68,104.79
47,69,125.34
47,70,125.58
47,71,126.35
47,72,119.92
47,73,113.88
48,5,131.01
48,6,165.19
48,7,154.7
48,8,163.95
48,9,137.98
48,10,174.71
48,11,139.5
48,12,132.41
48,13,132.17
48,14,159.73
48,15,160.88
48,16,151.57
48,17,150.72
48,18,164.61
48,19,153.07
48,20,179.66
48,21,175.57
48,22,175.85
48,23,136.74
48,24,136.83
48,25,134.09
48,26,132.02
48,27,136.08
48,28,141.05
48,29,145.45
48,30,159.87
48,31,183.06
48,32,191.38
48,33,169.1
48,34,175.67
48,35,167.04
48,36,150.04
48,37,137.88
48,38,150.2
48,39,142.94
48,40,133.37
48,41,148.11
48,42,171.44
48,43,165.55
48,44,150.67
48,45,150.01
48,46,167.82
48,47,160.56
48,48,151.47
48,49,161.99
48,50,144.09
48,51,132.01
48,52,177.11
48,53,172.77
48,54,155.54
48,55,177.43
48,56,165.63
48,57,163.68
48,58,162.57
48,59,183.82
48,60,174.88
48,61,164.74
48,62,174.0
48,63,172.81
48,64,150.45
48,65,138.54
48,66,138.4
48,67,138.81
48,68,141.38
48,69,134.88
48,70,133.0
48,71,133.93
48,72,132.41
48,73,129.24
48,74,131.02
48,75,138.92
48,76,135.6
48,77,133.63
48,78,137.38
49,5,163.82
49,6,181.79
49,7,178.28
49,8,185.16
49,9,188.87
49,10,181.6
49,11,168.36
49,12,171.13
49,13,165.5
49,14,164.28
49,15,183.68
49,16,186.39
49,17,180.52
49,18,172.64
49,19,200.61
49,20,184.14
49,21,181.42
49,22,181.61
49,23,192.41
49,24,183.4
49,25,181.24
49,26,179.25
49,27,173.7
49,28,160.44
49,29,145.93
49,30,170.73
49,31,175.07
49,32,162.92
49,33,171.37
49,34,169.46
49,35,159.33
49,36,174.39
49,37,161.19
49,38,172.5
49,39,168.8
49,40,152.97
49,41,194.02
49,42,184.63
49,43,163.32
49,44,173.51
49,45,156.54
49,46,142.68
49,47,145.75
49,48,162.26
49,49,155.27
49,50,175.52
49,51,176.43
49,52,167.98
49,53,166.43
49,54,161.35
49,55,154.04
49,56,142.39
49,57,150.2
49,58,149.14
49,59,165.2
49,60,181.67
49,61,173.4
49,62,176.83
49,63,174.55
49,64,158.84
49,65,166.38
49,66,173.36
49,67,158.98
49,68,143.75
49,69,165.2
49,70,173.65
49,71,162.81
49,72,177.36
49,73,168.04
49,74,171.84
49,75,171.19
49,76,171.8
49,77,173.22
49,78,175.89
49,79,152.53
49,80,176.91
49,81,171.78
49,82,153.57
49,83,160.74
49,84,173.15
49,85,164.3
49,86,192.84
49,87,176.65
49,88,155.44
49,89,144.54
49,90,144.78
49,91,142.77
49,92,165.54
49,93,155.07
49,94,165.56
49,95,146.52
49,96,158.91
49,97,162.36
49,98,170.1
49,99,190.69
49,100,174.1
49,101,155.95
49,102,155.72
49,103,151.43
49,104,162.68
49,105,152.05
49,106,165.02
49,107,178.05
49,108,156.42
49,109,173.79
49,110,159.02
49,111,166.53
49,112,148.45
49,113,153.95
49,114,145.44
49,115,163.63
49,116,163.07
49,117,159.44
49,118,157.06
49,119,137.74
49,120,157.19
49,121,141.36
49,122,139.55
49,123,151.55
49,124,142.76
49,125,142.13
49,126,141.15
49,127,144.15
49,128,143.31
49,129,164.3
49,130,154.07
49,131,152.19
49,132,153.04
49,133,136.94
49,134,141.76
49,135,152.36
49,136,148.68
49,137,153.74
49,138,153.43
49,139,138.68
49,140,150.32
49,141,128.08
49,142,135.84
49,143,137.35
49,144,153.74
49,145,137.18
49,146,147.24
49,147,148.74
49,148,165.59
49,149,156.96
49,150,132.36
49,151,118.8
49,152,129.48
49,153,139.55
49,154,139.35
49,155,149.36
49,156,144.75
49,157,138.27
49,158,133.55
49,159,131.45
49,160,134.1
49,161,143.95
49,162,142.25
49,163,143.39
49,164,132.09
49,165,125.18
49,166,125.13
49,167,110.32
49,168,132.32
49,169,121.48
49,170,138.93
49,171,146.37
49,172,117.1
49,173,158.9
49,174,156.86
49,175,151.81
49,176,149.84
49,177,147.4
49,178,143.36
49,179,146.4
49,180,139.89
49,181,142.14
49,182,156.96
49,183,144.23
49,184,136.16
49,185,157.0
49,186,157.9
49,187,179.77
49,188,166.57
49,189,166.99
49,190,167.88
49,191,166.22
49,192,138.21
49,193,134.33
49,194,147.39
49,195,124.14
49,196,141.87
49,197,144.03
49,198,141.38
49,199,146.67
49,200,159.04
49,201,166.32
49,202,156.89
49,203,172.15
49,204,151.46
49,205,156.18
49,206,155.36
49,207,156.3
49,208,139.65
49,209,129.82
49,210,127.46
49,211,133.79
49,212,140.5
49,213,134.22
49,214,150.78
49,215,132.47
49,216,159.45
49,217,144.86
49,218,147.33
49,219,127.34
49,220,151.66
49,221,145.83
49,222,161.76
49,223,128.24
49,224,140.51
49,225,124.39
49,226,123.21
49,227,138.63
49,228,132.7
49,229,121.52
49,230,137.58
49,231,153.39
49,232,141.35
49,233,154.93
49,234,136.99
49,235,141.28
49,236,126.66
49,237,123.92
49,238,111.71
49,239,125.08
49,240,122.47
49,241,121.77
49,242,131.91
49,243,130.01
49,244,111.9
49,245,136.34
49,246,127.08
49,247,137.91
49,248,139.49
49,249,128.9
49,250,108.6
49,251,113.7
49,252,120.78
49,253,123.87
49,254,137.43
49,255,135.52
49,256,135.12
49,257,129.6
49,258,138.38
49,259,137.69
49,260,129.34
49,261,127.62
49,262,132.61
49,263,86.85
49,264,103.67
49,265,94.05
49,266,85.72
49,267,56.82
49,268,68.12
49,269,63.02
49,270,61.89
49,271,54.67
49,272,57.55
49,273,55.56
49,274,56.25
49,275,50.46
49,276,53.54
49,277,53.52
49,278,54.7
49,279,41.94
49,280,50.13
49,281,48.64
49,282,45.26
49,283,49.08
49,284,54.69
49,285,49.49
49,286,43.26
49,287,43.67
49,288,46.92
49,289,42.25
49,290,31.73
49,291,35.31
49,292,33.78
49,293,31.24
49,294,27.17
49,295,27.27
49,296,23.13
49,297,20.06
49,298,16.94
49,299,21.95
49,300,20.04
49,301,23.73
49,302,24.31
49,303,22.05
50,5,127.16
50,6,133.91
50,7,132.54
50,8,134.73
50,9,125.16
50,10,140.66
50,11,138.16
50,12,148.0
50,13,141.91
50,14,155.83
50,15,156.85
50,16,151.87
50,17,157.03
50,18,151.08
50,19,135.34
50,20,129.05
50,21,122.07
50,22,145.51
50,23,129.54
50,24,132.38
50,25,135.38
50,26,126.07
50,27,157.25
50,28,132.73
50,29,143.14
50,30,139.1
50,31,170.68
50,32,154.32
50,33,150.88
50,34,160.5
50,35,171.6
50,36,153.73
50,37,141.24
50,38,134.88
50,39,118.9
50,40,137.59
50,41,126.85
50,42,138.33
50,43,124.97
50,44,128.29
50,45,120.15
50,46,127.67
50,47,137.37
50,48,136.32
50,49,140.44
50,50,125.25
50,51,120.95
50,52,125.29
50,53,131.01
50,54,134.05
50,55,147.48
50,56,141.41
50,57,134.65
50,58,128.54
50,59,137.5
50,60,157.05
50,61,169.9
50,62,156.21
50,63,172.63
50,64,187.24
50,65,165.29
50,66,151.45
50,67,161.38
50,68,127.92
50,69,147.86
50,70,146.34
50,71,133.51
50,72,148.41
50,73,132.68
50,74,115.31
51,5,154.9
51,6,151.38
51,7,172.51
51,8,160.64
51,9,156.63
51,10,159.78
51,11,146.81
51,12,161.49
51,13,137.97
51,14,154.97
51,15,142.39
51,16,157.95
51,17,157.63
51,18,158.84
51,19,165.0
51,20,178.8
51,21,173.27
51,22,171.53
51,23,152.74
51,24,167.75
51,25,159.38
51,26,135.49
51,27,138.45
51,28,131.23
51,29,127.17
51,30,136.15
51,31,158.27
51,32,122.5
51,33,131.59
51,34,141.47
51,35,150.45
51,36,129.08
51,37,159.58
51,38,153.8
51,39,160.61
51,40,164.14
51,41,155.88
51,42,145.13
51,43,148.37
51,44,146.53
51,45,145.25
51,46,139.76
51,47,149.34
51,48,150.87
51,49,144.87
51,50,156.86
51,51,180.46
51,52,178.04
51,53,158.15
51,54,165.0
51,55,143.94
51,56,153.88
51,57,141.75
51,58,140.62
51,59,137.79
51,60,125.51
51,61,129.57
51,62,127.63
51,63,128.93
51,64,147.08
51,65,148.34
51,66,145.02
51,67,154.37
51,68,127.69
51,69,153.17
51,70,154.36
51,71,150.14
51,72,171.15
51,73,143.35
51,74,166.97
51,75,134.88
51,76,148.04
51,77,141.46
51,78,140.07
51,79,139.27
51,80,130.97
51,81,129.1
51,82,131.17
51,83,133.15
51,84,124.39
51,85,138.94
51,86,124.44
51,87,149.17
51,88,150.48
51,89,142.59
51,90,133.45
51,91,142.29
51,92,151.53
51,93,139.44
51,94,130.55
51,95,140.02
51,96,134.14
51,97,128.65
51,98,132.82
51,99,125.2
51,100,144.66
51,101,134.29
51,102,139.91
51,103,151.63
51,104,146.19
51,105,142.84
51,106,145.73
51,107,152.28
51,108,147.27
51,109,155.64
51,110,168.97
51,111,156.84
51,112,143.88
51,113,145.1
51,114,133.66
51,115,134.34
51,116,157.45
51,117,145.06
51,118,133.47
51,119,137.0
51,120,128.86
51,121,128.39
51,122,136.04
51,123,130.09
51,124,130.61
51,125,134.84
51,126,131.89
51,127,133.73
51,128,141.62
51,129,136.85
51,130,141.09
51,131,124.68
51,132,137.63
51,133,134.48
51,134,125.71
51,135,131.01
51,136,130.19
51,137,122.4
51,138,133.13
51,139,119.27
51,140,123.87
51,141,122.18
51,142,129.49
51,143,139.3
51,144,141.2
52,5,221.9
52,6,217.8
52,7,212.94
52,8,220.54
52,9,218.56
52,10,217.15
52,11,212.86
52,12,227.41
52,13,218.39
52,14,215.32
52,15,215.5
52,16,206.59
52,17,209.18
52,18,208.62
52,19,211.67
52,20,217.29
52,21,218.55
52,22,210.38
52,23,234.96
52,24,228.14
52,25,236.2
52,26,237.92
52,27,238.72
52,28,229.49
52,29,212.23
52,30,225.27
52,31,214.77
52,32,220.24
52,33,220.01
52,34,224.31
52,35,230.81
52,36,216.64
52,37,218.45
52,38,215.87
52,39,226.81
52,40,218.56
52,41,228.02
52,42,225.15
52,43,223.72
52,44,212.13
52,45,214.91
52,46,209.18
52,47,212.37
52,48,241.59
52,49,211.75
52,50,233.5
52,51,206.5
52,52,246.4
52,53,200.45
52,54,213.79
52,55,202.22
52,56,200.41
52,57,211.65
52,58,204.36
52,59,204.07
52,60,199.74
52,61,205.34
52,62,220.15
52,63,204.49
52,64,182.45
52,65,210.49
52,66,212.72
52,67,210.8
52,68,225.86
52,69,214.49
52,70,208.06
52,71,192.42
52,72,208.96
52,73,206.26
52,74,193.85
52,75,201.55
52,76,205.97
52,77,193.15
52,78,184.7
52,79,187.32
52,80,185.71
52,81,185.4
52,82,181.23
52,83,178.57
52,84,175.57
52,85,183.56
52,86,190.97
52,87,191.31
52,88,191.17
52,89,205.4
52,90,187.81
52,91,201.05
52,92,193.54
52,93,181.81
52,94,168.16
52,95,181.84
52,96,178.53
52,97,189.27
52,98,190.64
52,99,182.39
52,100,167.74
52,101,172.02
52,102,179.63
52,103,174.07
52,104,188.29
52,105,185.58
52,106,173.94
52,107,171.65
52,108,161.04
52,109,160.35
52,110,164.03
52,111,159.52
52,112,152.26
52,113,161.82
52,114,163.94
52,115,174.44
52,116,166.93
52,117,146.23
52,118,142.91
52,119,135.75
52,120,133.37
52,121,136.91
52,122,148.99
52,123,153.63
52,124,151.95
52,125,162.5
52,126,164.91
52,127,168.06
52,128,188.36
52,129,180.13
52,130,170.6
52,131,161.01
52,132,167.79
52,133,160.35
52,134,160.56
52,135,167.47
52,136,153.4
52,137,139.92
52,138,138.14
52,139,136.47
52,140,136.51
52,141,129.53
52,142,117.55
52,143,113.7
52,144,119.45
52,145,109.84
52,146,124.03
52,147,106.05
52,148,104.16
52,149,99.0
52,150,95.45
52,151,100.54
52,152,96.64
52,153,98.12
52,154,95.27
52,155,91.01
52,156,85.97
52,157,91.27
52,158,88.63
52,159,84.93
52,160,75.18
52,161,77.47
52,162,77.35
52,163,84.5
52,164,71.08
52,165,74.72
52,166,76.42
52,167,71.07
52,168,71.01
52,169,71.84
52,170,71.18
52,171,66.93
52,172,57.74
52,173,55.47
52,174,51.94
52,175,51.32
52,176,54.15
52,177,58.6
52,178,52.95
52,179,56.47
52,180,55.02
52,181,52.36
52,182,47.07
52,183,42.61
52,184,44.68
52,185,43.23
52,186,44.09
52,187,42.25
52,188,37.26
52,189,34.39
53,5,181.15
53,6,174.92
53,7,157.55
53,8,140.09
53,9,181.19
53,10,191.38
53,11,182.3
53,12,180.13
53,13,174.51
53,14,178.02
53,15,179.9
53,16,170.11
53,17,197.87
53,18,181.44
53,19,185.12
53,20,156.46
53,21,159.12
53,22,178.33
53,23,200.85
53,24,184.44
53,25,175.48
53,26,177.86
53,27,179.74
53,28,174.82
53,29,182.58
53,30,168.08
53,31,179.18
53,32,173.66
53,33,180.32
53,34,164.78
53,35,175.74
53,36,171.33
53,37,172.18
53,38,127.97
53,39,191.31
53,40,181.42
53,41,190.52
53,42,165.4
53,43,192.06
53,44,187.58
53,45,194.95
53,46,202.36
53,47,215.19
53,48,176.42
53,49,186.22
53,50,185.24
53,51,155.88
53,52,172.44
53,53,154.43
53,54,145.61
53,55,148.23
53,56,185.65
53,57,189.73
53,58,132.81
53,59,183.54
53,60,176.25
53,61,156.18
53,62,168.23
53,63,168.2
53,64,202.35
53,65,174.92
53,66,180.65
53,67,165.78
53,68,165.74
53,69,164.27
53,70,167.22
53,71,164.27
53,72,165.71
53,73,153.49
53,74,175.46
53,75,173.27
53,76,157.97
53,77,158.25
53,78,158.68
53,79,149.22
53,80,171.0
53,81,169.23
53,82,164.37
53,83,173.52
53,84,184.41
53,85,173.02
53,86,160.31
53,87,132.41
53,88,127.67
53,89,138.62
53,90,154.17
53,91,124.87
53,92,148.36
53,93,145.08
53,94,128.66
53,95,143.66
53,96,145.85
53,97,135.5
53,98,133.21
53,99,142.14
53,100,160.61
53,101,148.48
53,102,147.54
53,103,147.33
53,104,140.36
53,105,125.97
53,106,144.36
53,107,142.2
53,108,152.21
53,109,125.83
53,110,122.45
53,111,132.76
53,112,132.5
53,113,114.62
53,114,95.94
53,115,82.54
53,116,97.17
53,117,83.76
53,118,126.34
53,119,125.38
53,120,122.29
53,121,84.8
53,122,84.84
53,123,83.2
53,124,88.22
53,125,82.54
53,126,104.12
53,127,76.79
53,128,74.53
53,129,76.84
53,130,71.99
53,131,79.89
53,132,77.04
53,133,65.46
53,134,73.41
53,135,66.03
53,136,74.55
53,137,74.85
53,138,77.55
53,139,70.37
53,140,68.15
53,141,59.91
53,142,60.04
53,143,59.97
53,144,58.18
53,145,57.24
53,146,56.94
53,147,55.19
53,148,52.38
53,149,52.23
53,150,55.11
53,151,50.9
53,152,49.57
53,153,51.4
53,154,51.08
53,155,48.78
53,156,46.12
53,157,45.74
53,158,39.48
53,159,39.71
53,160,36.28
53,161,36.97
53,162,34.12
53,163,35.84
53,164,40.45
54,5,216.12
54,6,208.44
54,7,216.28
54,8,215.93
54,9,209.05
54,10,217.14
54,11,221.38
54,12,234.03
54,13,223.61
54,14,232.79
54,15,242.25
54,16,231.22
54,17,215.41
54,18,216.7
54,19,244.19
54,20,229.61
54,21,219.7
54,22,219.5
54,23,202.44
54,24,195.22
54,25,200.22
54,26,193.43
54,27,219.24
54,28,248.18
54,29,218.9
54,30,219.46
54,31,215.02
54,32,212.15
54,33,211.98
54,34,218.36
54,35,218.63
54,36,198.42
54,37,198.09
54,38,184.83
54,39,184.84
54,40,185.92
54,41,192.45
54,42,194.9
54,43,226.27
54,44,208.09
54,45,202.84
54,46,207.78
54,47,207.83
54,48,198.44
54,49,204.76
54,50,205.12
54,51,193.93
54,52,184.77
54,53,187.46
54,54,195.8
54,55,206.39
54,56,205.95
54,57,204.74
54,58,198.25
54,59,200.88
54,60,201.07
54,61,178.12
54,62,195.8
54,63,179.1
54,64,176.66
54,65,196.83
54,66,197.51
54,67,199.04
54,68,199.48
54,69,192.91
54,70,186.39
54,71,198.13
54,72,166.71
54,73,163.61
54,74,178.5
54,75,181.94
54,76,187.33
54,77,171.77
54,78,171.5
54,79,171.02
54,80,191.61
54,81,214.17
54,82,200.13
54,83,207.59
54,84,202.25
54,85,202.71
54,86,191.84
54,87,189.83
54,88,182.72
54,89,181.53
54,90,176.89
54,91,175.04
54,92,169.9
54,93,182.29
54,94,184.03
54,95,195.19
54,96,202.27
54,97,188.77
54,98,176.85
54,99,192.61
54,100,182.98
54,101,182.22
54,102,152.04
54,103,177.3
54,104,151.83
54,105,166.03
54,106,174.65
54,107,174.24
54,108,171.72
54,109,182.51
54,110,146.84
54,111,145.0
54,112,151.6
54,113,140.7
54,114,146.44
54,115,141.48
54,116,174.95
54,117,173.38
54,118,165.24
54,119,147.8
54,120,146.95
54,121,148.56
55,5,176.07
55,6,180.06
55,7,174.28
55,8,176.59
55,9,173.01
55,10,121.21
55,11,167.57
55,12,165.54
55,13,167.14
55,14,181.66
55,15,186.83
55,16,139.43
55,17,147.47
55,18,148.69
55,19,162.03
55,20,152.28
55,21,174.24
55,22,146.57
55,23,163.61
55,24,170.28
55,25,165.94
55,26,190.97
55,27,179.43
55,28,193.85
55,29,178.15
55,30,159.99
55,31,170.55
55,32,164.23
55,33,184.58
55,34,191.72
55,35,183.39
55,36,176.08
55,37,177.74
55,38,175.44
55,39,180.09
55,40,176.86
55,41,187.67
55,42,193.54
55,43,193.52
55,44,160.83
55,45,154.56
55,46,183.32
55,47,179.81
55,48,174.11
55,49,172.75
55,50,165.98
55,51,194.05
55,52,171.85
55,53,174.23
55,54,204.21
55,55,172.17
55,56,199.03
55,57,173.22
55,58,170.34
55,59,141.19
55,60,149.66
55,61,139.16
55,62,156.46
55,63,162.1
55,64,152.31
55,65,139.29
55,66,166.0
55,67,162.19
55,68,163.41
55,69,186.83
55,70,177.48
55,71,151.24
55,72,140.12
55,73,145.7
55,74,142.27
55,75,143.14
55,76,134.75
55,77,162.13
55,78,164.6
55,79,167.27
55,80,183.4
55,81,162.22
55,82,151.99
55,83,154.65
55,84,147.7
55,85,140.46
55,86,141.01
55,87,162.4
55,88,169.7
55,89,172.15
55,90,155.79
55,91,166.4
55,92,160.8
55,93,174.71
55,94,184.67
55,95,172.67
55,96,157.57
55,97,181.44
55,98,189.97
55,99,159.24
55,100,153.45
55,101,149.09
55,102,144.17
55,103,132.01
55,104,148.53
55,105,146.22
55,106,159.01
55,107,155.82
55,108,172.68
55,109,142.43
55,110,137.65
55,111,163.63
55,112,159.85
55,113,156.3
56,5,116.93
56,6,112.64
56,7,116.32
56,8,114.99
56,9,144.53
56,10,136.5
56,11,123.67
56,12,132.48
56,13,140.14
56,14,104.04
56,15,135.05
56,16,125.96
56,17,142.9
56,18,140.78
56,19,148.56
56,20,146.89
56,21,146.32
56,22,137.72
56,23,144.55
56,24,138.9
56,25,144.09
56,26,133.74
56,27,138.3
56,28,146.99
56,29,135.97
56,30,143.71
56,31,158.1
56,32,139.77
56,33,141.31
56,34,127.61
56,35,136.0
56,36,145.67
56,37,130.43
56,38,127.06
56,39,127.11
56,40,112.37
56,41,102.84
56,42,111.99
56,43,95.87
56,44,90.22
56,45,105.94
56,46,124.14
56,47,131.16
56,48,140.46
56,49,115.35
56,50,120.95
56,51,128.46
56,52,104.74
56,53,97.1
56,54,104.75
56,55,105.34
56,56,124.04
56,57,110.1
56,58,103.6
56,59,96.4
56,60,109.84
56,61,112.63
56,62,118.04
56,63,113.68
56,64,119.79
56,65,105.97
56,66,87.2
56,67,85.06
56,68,92.69
56,69,75.84
56,70,82.65
56,71,79.46
56,72,69.24
56,73,95.91
56,74,80.66
56,75,76.86
56,76,81.83
56,77,96.08
56,78,82.27
56,79,86.74
56,80,72.63
56,81,70.23
56,82,66.27
56,83,67.23
56,84,66.96
56,85,55.16
56,86,81.17
56,87,49.92
56,88,54.16
56,89,44.72
56,90,52.43
56,91,51.78
56,92,61.31
56,93,63.15
56,94,63.6
56,95,58.16
56,96,55.27
56,97,48.16
56,98,50.38
56,99,49.43
56,100,44.73
56,101,45.26
56,102,45.17
56,103,62.75
56,104,71.89
56,105,67.64
56,106,40.31
56,107,47.27
56,108,51.64
56,109,43.45
56,110,43.83
56,111,40.54
56,112,33.4
56,113,37.97
56,114,31.81
56,115,28.89
56,116,30.19
56,117,30.49
56,118,28.23
56,119,31.64
56,120,33.16
56,121,30.03
56,122,28.13
56,123,27.47
56,124,27.38
56,125,18.76
56,126,22.51
56,127,17.59
56,128,18.96
56,129,19.16
56,130,20.38
56,131,21.67
56,132,19.72
56,133,17.97
56,134,14.85
56,135,14.78
56,136,13.24
57,5,161.05
57,6,155.82
57,7,148.61
57,8,161.66
57,9,155.56
57,10,161.29
57,11,160.63
57,12,153.4
